	 6.06408517346364e-09 -1.03643893980188e-09 -3.98226371836066e-09 3.25834750140956e-09 3.5611787690956e-10 7.4932815615321e-10 -8.03560232588344e-10 -5.04723934562685e-09 1.30673896619614e-09 -4.15701294763881e-10 -1.24361470295947e-09 -5.65121940178415e-10
	 1.54081681567874e-09 -2.23528854564359e-10 -8.81622213266711e-10 3.5611787690956e-10 1.82729480330465e-09 1.85518416146579e-10 -1.94011814179509e-10 -1.25749176775224e-09 2.89158099077678e-10 -8.25829573949651e-11 -2.45575510092587e-10 -1.02839316425643e-10
	 3.53604164717816e-09 -5.05861472040756e-10 -2.04393506423519e-09 7.4932815615321e-10 1.85518416146579e-10 2.21536767079366e-09 -4.63191924534842e-10 -2.61225302471692e-09 6.72734233821511e-10 -1.99805806653981e-10 -7.36739725483828e-10 -2.94687415459229e-10
	 -4.36196015762565e-09 5.80044332788947e-10 2.81843200580235e-09 -8.03560232588344e-10 -1.94011814179509e-10 -4.63191924534842e-10 2.78096550007751e-09 3.69679846312038e-09 -9.31081224384869e-10 3.09181820547373e-10 1.01326562453047e-09 3.9424069897151e-10
	 -2.52238105982172e-08 3.71128129844534e-09 1.67886155188007e-08 -5.04723934562685e-09 -1.25749176775224e-09 -2.61225302471692e-09 3.69679846312038e-09 2.73095532409294e-08 -5.88390383575212e-09 1.58470113520214e-09 4.52162803196671e-09 2.22127219337746e-09
	 6.63830728436298e-09 -1.00305648043597e-09 -3.97959723946045e-09 1.30673896619614e-09 2.89158099077678e-10 6.72734233821511e-10 -9.31081224384869e-10 -5.88390383575212e-09 3.97479230923547e-09 -4.16067742858667e-10 -1.08379894791934e-09 -4.86732002926662e-10
	 -1.91988332809526e-09 3.83946693912572e-10 1.13243153365283e-09 -4.15701294763881e-10 -8.25829573949651e-11 -1.99805806653981e-10 3.09181820547373e-10 1.58470113520214e-09 -4.16067742858667e-10 2.56015428229619e-09 3.99889844444094e-10 1.59302283322037e-10
	 -5.05543729186394e-09 9.00538486246038e-10 3.45689721242259e-09 -1.24361470295947e-09 -2.45575510092587e-10 -7.36739725483828e-10 1.01326562453047e-09 4.52162803196671e-09 -1.08379894791934e-09 3.99889844444094e-10 5.13179291764376e-09 6.46638013766318e-10
	 -1.8773279076733e-09 2.29483770794525e-10 1.5065250016257e-09 -5.65121940178415e-10 -1.02839316425643e-10 -2.94687415459229e-10 3.9424069897151e-10 2.22127219337746e-09 -4.86732002926662e-10 1.59302283322037e-10 6.46638013766318e-10 3.46348523936285e-09
	
12 12	
	 6.63080911580462e+28 -4.93264744173174e+29 -1.10331368580361e+29 4.93102824951198e+29 -1.78421240325494e+28 2.48871870732156e+29 -2.89331250741234e+29 9.38941620495605e+28 1.3814162616569e+29 9.77770837706769e+28 -5.85378212519666e+29 -2.28164901551902e+29
	 -4.93264744173174e+29 3.66938790719071e+30 8.20753144097474e+29 -3.66818339289665e+30 1.32727252326486e+29 -1.85135354531617e+30 2.15233017397551e+30 -6.98477048786403e+29 -1.02763316965154e+30 -7.27362036364248e+29 4.35461840629424e+30 1.69731475944681e+30
	 -1.10331368580361e+29 8.20753144097474e+29 1.83582586683137e+29 -8.20483723442335e+29 2.96878695874335e+28 -4.14102918957292e+29 4.81424096363457e+29 -1.5623238762736e+29 -2.29856634485968e+29 -1.62693259296252e+29 9.74022599602202e+29 3.79648175819484e+29
	 4.93102824951198e+29 -3.66818339289665e+30 -8.20483723442335e+29 3.66697927399683e+30 -1.32683683241757e+29 1.85074581948698e+30 -2.15162364947454e+30 6.98247766516292e+29 1.02729583850173e+30 7.27123272300086e+29 -4.35318895804617e+30 -1.69675759843225e+30
	 -1.78421240325494e+28 1.32727252326486e+29 2.96878695874335e+28 -1.32683683241757e+29 4.80094336050346e+27 -6.69662285290643e+28 7.78530036389288e+28 -2.52649602177135e+28 -3.71710297349928e+28 -2.63097734486017e+28 1.57513065016962e+29 6.13944151047914e+28
	 2.48871870732156e+29 -1.85135354531617e+30 -4.14102918957292e+29 1.85074581948698e+30 -6.69662285290643e+28 9.3408220565564e+29 -1.08593700068393e+30 3.52409718814031e+29 5.18482199222016e+29 3.66983354938433e+29 -2.1970798478933e+30 -8.56363452678718e+29
	 -2.89331250741234e+29 2.15233017397551e+30 4.81424096363457e+29 -2.15162364947454e+30 7.78530036389288e+28 -1.08593700068393e+30 1.26247900057863e+30 -4.09701363267228e+29 -6.02772433648879e+29 -4.26644251811912e+29 2.55426159050925e+30 9.95583422600923e+29
	 9.38941620495605e+28 -6.98477048786403e+29 -1.5623238762736e+29 6.98247766516292e+29 -2.52649602177135e+28 3.52409718814031e+29 -4.09701363267228e+29 1.32956830954093e+29 1.95612511331012e+29 1.38455159663925e+29 -8.28912366299251e+29 -3.23088055562828e+29
	 1.3814162616569e+29 -1.02763316965154e+30 -2.29856634485968e+29 1.02729583850173e+30 -3.71710297349928e+28 5.18482199222016e+29 -6.02772433648879e+29 1.95612511331012e+29 2.87794574484379e+29 2.03701918090599e+29 -1.21953590862219e+30 -4.75342752050997e+29
	 9.77770837706769e+28 -7.27362036364248e+29 -1.62693259296252e+29 7.27123272300086e+29 -2.63097734486017e+28 3.66983354938433e+29 -4.26644251811912e+29 1.38455159663925e+29 2.03701918090599e+29 1.44180867579354e+29 -8.6319140731468e+29 -3.36449116585093e+29
	 -5.85378212519666e+29 4.35461840629424e+30 9.74022599602202e+29 -4.35318895804617e+30 1.57513065016962e+29 -2.1970798478933e+30 2.55426159050925e+30 -8.28912366299251e+29 -1.21953590862219e+30 -8.6319140731468e+29 5.16781052972798e+30 2.01427548128066e+30
	 -2.28164901551902e+29 1.69731475944681e+30 3.79648175819484e+29 -1.69675759843225e+30 6.13944151047914e+28 -8.56363452678718e+29 9.95583422600924e+29 -3.23088055562828e+29 -4.75342752050997e+29 -3.36449116585093e+29 2.01427548128066e+30 7.85111159000248e+29
	
12 12	
	 3.63560691704057e-08 -4.47881078501394e-09 -1.84450883151977e-08 6.06442684118003e-09 1.54072902151538e-09 3.53613862086601e-09 -4.36281633538435e-09 -2.5219942664706e-08 6.63599224497221e-09 -1.91863915423278e-09 -5.05526890091891e-09 -1.87667885619886e-09
	 -4.47881078501394e-09 2.36870397585542e-09 2.79973251217221e-09 -1.03676061528465e-09 -2.2341640357918e-10 -5.05982107229604e-10 5.80592848471964e-10 3.71016085823309e-09 -1.00356031874721e-09 3.8400665027032e-10 9.00629487604434e-10 2.29477056088442e-10
	 -1.84450883151977e-08 2.79973251217221e-09 1.42832325702902e-08 -3.98303258101161e-09 -8.79085641051189e-10 -2.04335237719254e-09 2.81896726359925e-09 1.67863231746404e-08 -3.97916440517401e-09 1.13263017169652e-09 3.45575100658758e-09 1.50544097882438e-09
	 6.06442684118003e-09 -1.03676061528465e-09 -3.98303258101161e-09 3.25894354677665e-09 3.56228567230921e-10 7.49715602633507e-10 -8.03645638668366e-10 -5.04971885980821e-09 1.30671888022624e-09 -4.16124125010579e-10 -1.24494784095528e-09 -5.6525981086776e-10
	 1.54072902151538e-09 -2.2341640357918e-10 -8.79085641051189e-10 3.56228567230921e-10 1.82739526049144e-09 1.85340047225257e-10 -1.93781046963188e-10 -1.25742946982911e-09 2.89121793901427e-10 -8.25991611179192e-11 -2.44909546768684e-10 -1.02802446021723e-10
	 3.53613862086601e-09 -5.05982107229604e-10 -2.04335237719254e-09 7.49715602633507e-10 1.85340047225257e-10 2.21588186086869e-09 -4.63182325881837e-10 -2.61122457367509e-09 6.72369008918454e-10 -1.99800936210399e-10 -7.36780452518226e-10 -2.94679181429499e-10
	 -4.36281633538435e-09 5.80592848471964e-10 2.81896726359925e-09 -8.03645638668366e-10 -1.93781046963188e-10 -4.63182325881837e-10 2.78139120358932e-09 3.69643602162796e-09 -9.31444160501959e-10 3.09270445183905e-10 1.01302066638539e-09 3.94544251304204e-10
	 -2.5219942664706e-08 3.71016085823309e-09 1.67863231746404e-08 -5.04971885980821e-09 -1.25742946982911e-09 -2.61122457367509e-09 3.69643602162796e-09 2.73079091240952e-08 -5.88239837636959e-09 1.5834187307824e-09 4.52122206114649e-09 2.22051579808994e-09
	 6.63599224497221e-09 -1.00356031874721e-09 -3.97916440517401e-09 1.30671888022624e-09 2.89121793901427e-10 6.72369008918454e-10 -9.31444160501959e-10 -5.88239837636959e-09 3.9744713585161e-09 -4.15870891333384e-10 -1.08329929911396e-09 -4.86675946082528e-10
	 -1.91863915423278e-09 3.8400665027032e-10 1.13263017169652e-09 -4.16124125010579e-10 -8.25991611179192e-11 -1.99800936210399e-10 3.09270445183905e-10 1.5834187307824e-09 -4.15870891333384e-10 2.5603003351551e-09 4.00121794674194e-10 1.59331370970395e-10
	 -5.05526890091891e-09 9.00629487604434e-10 3.45575100658758e-09 -1.24494784095528e-09 -2.44909546768684e-10 -7.36780452518226e-10 1.01302066638539e-09 4.52122206114649e-09 -1.08329929911396e-09 4.00121794674194e-10 5.13159965230913e-09 6.47223852745759e-10
	 -1.87667885619886e-09 2.29477056088442e-10 1.50544097882438e-09 -5.6525981086776e-10 -1.02802446021723e-10 -2.94679181429499e-10 3.94544251304204e-10 2.22051579808994e-09 -4.86675946082528e-10 1.59331370970395e-10 6.47223852745759e-10 3.4638211204944e-09
	
12 12	
	 2.65635961260975e+29 -1.97489409932714e+30 -4.42417558173559e+29 1.97243402134495e+30 -7.05092267135666e+28 9.95741369522015e+29 -1.15752769436228e+30 3.76076898701581e+29 5.52971589646238e+29 3.91763367154991e+29 -2.34310533667511e+30 -9.13148038265599e+29
	 -1.97489409932714e+30 1.46825252313087e+31 3.28919255106913e+30 -1.46642355634947e+31 5.24207095770207e+29 -7.4029274718304e+30 8.60574224420594e+30 -2.7959770379483e+30 -4.11111629729605e+30 -2.91259947807596e+30 1.74200243127301e+31 6.78888002973044e+30
	 -4.42417558173559e+29 3.28919255106913e+30 7.36847883287765e+29 -3.28509528318181e+30 1.17433346611813e+29 -1.65841049225835e+30 1.92786614292374e+30 -6.26357298986254e+29 -9.20975982578991e+29 -6.52483163257711e+29 3.90244956546683e+30 1.52085103019444e+30
	 1.97243402134495e+30 -1.46642355634947e+31 -3.28509528318181e+30 1.46459686786791e+31 -5.23554103625037e+29 7.3937058234983e+30 -8.5950222785012e+30 2.79249415673859e+30 4.10599517880738e+30 2.90897132310331e+30 -1.73983246082875e+31 -6.78042328549765e+30
	 -7.05092267135666e+28 5.24207095770207e+29 1.17433346611813e+29 -5.23554103625037e+29 1.87156551701255e+28 -2.64305155214764e+29 3.07248996866197e+29 -9.98241773681897e+28 -1.46778316442715e+29 -1.0398792370459e+29 6.21943447013497e+29 2.42381949143781e+29
	 9.95741369522015e+29 -7.4029274718304e+30 -1.65841049225835e+30 7.3937058234983e+30 -2.64305155214764e+29 3.73255514905027e+30 -4.33901421393613e+30 1.40973128932193e+30 2.07282434715285e+30 1.46853230973579e+30 -8.78317418244077e+30 -3.42295250192275e+30
	 -1.15752769436228e+30 8.60574224420594e+30 1.92786614292374e+30 -8.5950222785012e+30 3.07248996866197e+29 -4.33901421393613e+30 5.04400969226937e+30 -1.63878197586838e+30 -2.40961323976087e+30 -1.70713688374819e+30 1.02102490383255e+31 3.97910786750202e+30
	 3.76076898701581e+29 -2.7959770379483e+30 -6.26357298986254e+29 2.79249415673859e+30 -9.98241773681897e+28 1.40973128932193e+30 -1.63878197586838e+30 5.32434814419005e+29 7.82875328765941e+29 5.54643096684452e+29 -3.31727595979439e+30 -1.2927989141838e+30
	 5.52971589646238e+29 -4.11111629729605e+30 -9.20975982578992e+29 4.10599517880738e+30 -1.46778316442715e+29 2.07282434715285e+30 -2.40961323976087e+30 7.82875328765941e+29 1.15111514835702e+30 8.15529685335127e+29 -4.87761776146296e+30 -1.90089067724522e+30
	 3.91763367154991e+29 -2.91259947807596e+30 -6.52483163257711e+29 2.90897132310331e+30 -1.0398792370459e+29 1.46853230973579e+30 -1.70713688374819e+30 5.54643096684452e+29 8.15529685335127e+29 5.77777704178505e+29 -3.45564219519525e+30 -1.34672259163902e+30
	 -2.34310533667511e+30 1.74200243127301e+31 3.90244956546683e+30 -1.73983246082875e+31 6.21943447013497e+29 -8.78317418244077e+30 1.02102490383255e+31 -3.31727595979439e+30 -4.87761776146296e+30 -3.45564219519525e+30 2.06679193310035e+31 8.05464000987605e+30
	 -9.131480382656e+29 6.78888002973044e+30 1.52085103019444e+30 -6.78042328549765e+30 2.42381949143781e+29 -3.42295250192275e+30 3.97910786750202e+30 -1.2927989141838e+30 -1.90089067724522e+30 -1.34672259163902e+30 8.05464000987605e+30 3.13903033245223e+30
	
12 12	
	 3.63560970871005e-08 -4.48271121132421e-09 -1.8447976684842e-08 6.06517827157146e-09 1.54047247765232e-09 3.5339942564531e-09 -4.36247489483065e-09 -2.52214756701042e-08 6.63804572477695e-09 -1.91973125012972e-09 -5.05664072941478e-09 -1.87595757268874e-09
	 -4.48271121132421e-09 2.36920082073447e-09 2.80048075953591e-09 -1.03631442979994e-09 -2.23757071086481e-10 -5.05691036396045e-10 5.80203778360076e-10 3.71148322030336e-09 -1.00431916997693e-09 3.84102369529249e-10 9.01073960455403e-10 2.29355985293452e-10
	 -1.8447976684842e-08 2.80048075953591e-09 1.42865340563973e-08 -3.98285910220694e-09 -8.80837005399805e-10 -2.04474054408176e-09 2.81910638819272e-09 1.6787738402473e-08 -3.98033718912522e-09 1.13320341456173e-09 3.4561384716867e-09 1.50617079543754e-09
	 6.06517827157146e-09 -1.03631442979994e-09 -3.98285910220694e-09 3.25780776941969e-09 3.55900053640521e-10 7.49614528572203e-10 -8.03138636004339e-10 -5.04947680958511e-09 1.30712682574485e-09 -4.15624863652441e-10 -1.24442288674e-09 -5.65140797163106e-10
	 1.54047247765232e-09 -2.23757071086481e-10 -8.80837005399805e-10 3.55900053640521e-10 1.82728589147426e-09 1.8556640502937e-10 -1.94121767054876e-10 -1.25818522196308e-09 2.89164419318771e-10 -8.2782226201559e-11 -2.44967817512054e-10 -1.02788046472254e-10
	 3.5339942564531e-09 -5.05691036396045e-10 -2.04474054408176e-09 7.49614528572203e-10 1.8556640502937e-10 2.21582050198342e-09 -4.6339243599183e-10 -2.61124636973166e-09 6.72500193253947e-10 -1.99966776636067e-10 -7.36385648117975e-10 -2.94762009553059e-10
	 -4.36247489483065e-09 5.80203778360076e-10 2.81910638819272e-09 -8.03138636004339e-10 -1.94121767054876e-10 -4.6339243599183e-10 2.78140097506983e-09 3.69704661661584e-09 -9.31440753554508e-10 3.08988859062458e-10 1.01367833116803e-09 3.94129675473101e-10
	 -2.52214756701042e-08 3.71148322030336e-09 1.6787738402473e-08 -5.04947680958511e-09 -1.25818522196308e-09 -2.61124636973166e-09 3.69704661661584e-09 2.73104587126373e-08 -5.88446856714713e-09 1.58445810209372e-09 4.52076576048266e-09 2.22173659966837e-09
	 6.63804572477695e-09 -1.00431916997693e-09 -3.98033718912522e-09 1.30712682574485e-09 2.89164419318771e-10 6.72500193253947e-10 -9.31440753554508e-10 -5.88446856714713e-09 3.97488131306793e-09 -4.16032101432167e-10 -1.08404042791863e-09 -4.86125468076571e-10
	 -1.91973125012972e-09 3.84102369529249e-10 1.13320341456173e-09 -4.15624863652441e-10 -8.2782226201559e-11 -1.99966776636067e-10 3.08988859062458e-10 1.58445810209372e-09 -4.16032101432167e-10 2.56010387784472e-09 3.99745286126056e-10 1.59584776073977e-10
	 -5.05664072941478e-09 9.01073960455403e-10 3.4561384716867e-09 -1.24442288674e-09 -2.44967817512054e-10 -7.36385648117975e-10 1.01367833116803e-09 4.52076576048266e-09 -1.08404042791863e-09 3.99745286126056e-10 5.132042858758e-09 6.46768982472395e-10
	 -1.87595757268874e-09 2.29355985293452e-10 1.50617079543754e-09 -5.65140797163106e-10 -1.02788046472254e-10 -2.94762009553059e-10 3.94129675473101e-10 2.22173659966837e-09 -4.86125468076571e-10 1.59584776073977e-10 6.46768982472395e-10 3.46357888424858e-09
	
12 12	
	 5.97101304404367e+29 -4.44132369483799e+30 -9.94535645680083e+29 4.43702509201722e+30 -1.58327292312199e+29 2.23984859459902e+30 -2.6033503743091e+30 8.45396889520515e+29 1.24274689128531e+30 8.80803138647706e+29 -5.26892361793186e+30 -2.05405028558383e+30
	 -4.44132369483799e+30 3.30351918792176e+31 7.39749636441705e+30 -3.30032182653238e+31 1.17766072473609e+30 -1.66603096705101e+31 1.93640871625934e+31 -6.28818126718925e+30 -9.24372660759402e+30 -6.55153794056109e+30 3.91909968007114e+31 1.52783156500595e+31
	 -9.94535645680083e+29 7.39749636441705e+30 1.65650475594753e+30 -7.39033658482797e+30 2.63710922630737e+29 -3.73070574762404e+30 4.33615657233874e+30 -1.40809831627136e+30 -2.06992695012494e+30 -1.46707118499076e+30 8.7759519427381e+30 3.42123892874477e+30
	 4.43702509201722e+30 -3.30032182653238e+31 -7.39033658482797e+30 3.29712755975791e+31 -1.17652090785691e+30 1.66441847359039e+31 -1.93453453357378e+31 6.28209515512227e+30 9.2347799259288e+30 6.54519693472446e+30 -3.9153065197214e+31 -1.52635282994265e+31
	 -1.58327292312199e+29 1.17766072473609e+30 2.63710922630737e+29 -1.17652090785691e+30 4.1982041080815e+28 -5.93917917372335e+29 6.90303994755927e+29 -2.24165312417897e+29 -3.29526579284369e+29 -2.33553628125616e+29 1.39710699620579e+30 5.44651665623145e+29
	 2.23984859459902e+30 -1.66603096705101e+31 -3.73070574762404e+30 1.66441847359039e+31 -5.93917917372335e+29 8.40212823137583e+30 -9.76569743548267e+30 3.17125590063792e+30 4.6617966789814e+30 3.30407195172099e+30 -1.97648055256668e+31 -7.70516093578146e+30
	 -2.6033503743091e+30 1.93640871625934e+31 4.33615657233874e+30 -1.93453453357378e+31 6.90303994755927e+29 -9.76569743548267e+30 1.13505583079845e+31 -3.685914421119e+30 -5.41835290047886e+30 -3.84028499649411e+30 2.29724071472798e+31 8.95562032837739e+30
	 8.45396889520515e+29 -6.28818126718925e+30 -1.40809831627136e+30 6.28209515512227e+30 -2.24165312417897e+29 3.17125590063792e+30 -3.685914421119e+30 1.19694245438621e+30 1.75952447031066e+30 1.24707185899633e+30 -7.45992615468172e+30 -2.90819616293339e+30
	 1.24274689128531e+30 -9.24372660759402e+30 -2.06992695012494e+30 9.2347799259288e+30 -3.29526579284369e+29 4.6617966789814e+30 -5.41835290047886e+30 1.75952447031066e+30 2.58652899333379e+30 1.83321549344248e+30 -1.09662102532776e+31 -4.27509467509773e+30
	 8.80803138647706e+29 -6.55153794056109e+30 -1.46707118499076e+30 6.54519693472446e+30 -2.33553628125616e+29 3.30407195172099e+30 -3.84028499649411e+30 1.24707185899633e+30 1.83321549344248e+30 1.29930074399278e+30 -7.77235692794024e+30 -3.02999495251019e+30
	 -5.26892361793186e+30 3.91909968007114e+31 8.7759519427381e+30 -3.9153065197214e+31 1.39710699620579e+30 -1.97648055256668e+31 2.29724071472798e+31 -7.45992615468172e+30 -1.09662102532776e+31 -7.77235692794024e+30 4.64938794921801e+31 1.81252895987698e+31
	 -2.05405028558383e+30 1.52783156500595e+31 3.42123892874477e+30 -1.52635282994265e+31 5.44651665623145e+29 -7.70516093578146e+30 8.95562032837739e+30 -2.90819616293339e+30 -4.27509467509773e+30 -3.02999495251019e+30 1.81252895987698e+31 7.06600796981314e+30
	
